Consumption of Alcohol,P_MHD,DAUD,PDD,PAD,PADHD,DMSUD,PBD,ghs,media integrity,military expenditure,HDI,Adjusted net national income per capita,Current health expenditure,Current health expenditure per capita,Out-of-pocket expenditure,Unemployment,School enrollment primary,School enrollment secondary,School enrollment tertiary,LFE,rate-total
4.74,9886609.069,1.5013198542324286,2190087.97703,2857580.59896,619008.8357909999,0.00012819529023358047,468277.892837,0.0755,0.789,0.0122,0.672,1921.008709,4.31276274,91.60559845,54.84585571,3.6050000189999998,,,29.56384087,69.2,0.772754226
4.27,11832113.6,4.433020541912465,2777823.17516,3402151.06581,753467.9823040002,0.002818352858399307,878808.812626,0.15,0.6940000000000001,0.00391,0.74,7165.795662,5.69886971,570.8305054,48.59585571,3.874000072,109.4244232,86.42752838,26.11203003,75.5,1.161159634
1.75,1170588.6090000002,0.7989699955891431,280939.890839,423368.641643,52791.40216604,0.0007845149097912563,86343.0218242,0.0879,0.104,0.0604,0.821,37371.6263,3.87873054,1314.630005,17.94574356,2.5329999919999997,,,,72.9,3.0954378119999997
4.36,1614141.726,2.7255953254156164,442664.779484,547135.0128949999,228113.24191810002,0.004245356096534627,111745.573123,0.103,0.134,,0.718,2582.991041,6.83178759,231.9878235,19.59809303,1.8539999719999998,101.6944733,90.94702911,53.83246994,77.7,2.058707234
1.97,20412.40579,0.5980303907875976,4908.37034427,5732.47540593,1883.145739641,0.003744404287051881,782.9014772310001,,,,0.6990000000000001,3457.372898,5.6747098,223.1809692,11.50089455,8.656000137000001,106.3727875,94.03806305,,72.7,1.598394356
0.32,1039056.576,0.2632298310989058,299871.960272,448890.384706,123570.3184691,0.0009243175775458924,73280.18522160001,,0.506,0.043,0.721,3663.075858,7.59315777,310.6847229,29.3695755,13.07499981,,,36.63100052,79.1,1.120354748
7.25,6633212.688999997,1.6542820072151228,1714683.06509,1965973.33078,737952.401934,0.0034558909917174864,314939.28393000003,0.114,0.7979999999999999,0.0121,0.654,4898.660458,7.11458683,417.1151123,9.25311947,23.53800011,106.3416977,92.51190186,,54.5,1.12671208
0.05,23750548.47,0.2914241945265529,5080295.82868,6786660.92086,1398981.626633,0.0001411130102110381,1133324.70874,0.0473,0.703,0.006999999999999999,0.616,632.0942622,2.03304791,19.90477753,45.18213654,6.604000092000001,109.9209518,57.16159058,14.80344963,67.8,0.524004829
2.3,213370.6784,3.991523926251971,46063.65790309999,53758.9765668,26718.22847727,0.0010068350064773217,9270.32029522,0.135,0.7190000000000001,0.023,0.563,2253.860453,,,,24.45000076,118.3497925,55.7481308,5.169449806,57.9,1.38903983
,475047.2767,1.2831334194049546,126061.765628,105196.256095,32590.55504441,0.004813273387305436,28927.6613508,,0.626,0.0325,0.738,2523.405326,8.38810349,296.6886902,75.61214447,19.63199997,104.2706833,,34.78549957,72.9,0.611721298
1.26,1473037.685,2.2718738691198808,323619.408212,371855.161659,188038.6417208,0.0002930253759901196,62007.9748506,,0.43,0.013,,260.3840399,,,,5.531000137,94.55310822,,3.222160101,55.7,0.694333587
10.05,2561043.204,1.362764069170166,689476.568042,1105689.4071,121600.6804522,0.0006723940928038588,147694.393392,0.113,0.8490000000000001,0.0166,0.866,24996.31086,,,,5.5110001560000015,107.68103789999999,130.3710327,47.41347122,77.9,1.364332787
2.59,504477.8356,5.434937977730458,94307.2384817,121530.246997,55821.2336569,0.0014549913932402204,31183.295651300014,,0.5820000000000001,0.0116,0.519,789.7902593,,,,3.157000065,108.32671359999999,31.41967964,8.913350105,69.0,0.7205870320000001
0.75,614534.4994,3.92376994752548,144929.08278599998,171961.824177,86765.3477286,0.00039841908824615583,28238.139656200005,,0.0363,,0.42200000000000004,436.0673675,3.77572441,26.19568443,52.08967209,5.426000117999999,87.27342987,59.33432007,,59.8,1.2068798490000001
2.22,334354.0733,0.3291249044649819,64410.355808800006,104406.42794,34192.9742687,0.0006343586104022522,21581.4591303,0.0647,0.601,0.0128,0.639,674.3663142,,,,16.52499962,108.0198822,69.36618042,12.69972038,72.5,0.742169795
,8223483.515,0.8752012236770869,2119647.92631,1607090.81276,539755.095857,0.00012071825663026542,430407.896126,0.0566,0.221,,0.594,361.0107517,4.57058716,19.65594101,37.14353561,2.119999886,103.0718613,,9.79335022,71.9,1.293679007
9.99,7101824.765,0.6987046697740906,1773993.95305,2393510.9446,557163.043529,0.0054917828624778285,461506.157423,0.152,0.8959999999999999,0.0136,0.858,27342.22344,9.10707188,2937.534424,19.01792145,17.85700035,104.5888824,115.02879329999999,71.5843277,81.7,0.9907792409999999
,34227.83912,0.3257930529622635,8358.6844266,9107.40938963,2118.726617003,7.742160268260081e-05,1559.68652727,0.116,,,0.632,2924.152879,8.82753468,321.3184204,55.65865707,2.924999952,117.0428314,,,75.6,0.9868984890000001
5.55,1717798.595,2.520387776938914,371020.714652,384622.633231,236162.52778109998,0.00018249709907309144,74887.6975543,0.14800000000000002,0.67,0.0159,0.344,..,5.88637829,27.96674919,27.39347267,3.299999952,67.66909790000001,16.16699028,2.6121900080000002,56.5,0.577849021
,35837.54004,1.752648424692395,7363.9306371,12167.0441411,5101.610065569998,0.001568547114913174,2389.01352887,0.119,,,0.77,9585.364392,5.52529192,619.3395996,38.05859375,9.850000381000001,99.27465057,103.50711820000001,39.82133102,75.3,0.564083523
2.71,1013558.873,0.5657957791217474,320713.36450300005,245195.689718,83472.8882187,0.0010155195705748527,73710.4563512,,0.754,0.055,0.9009999999999999,30766.45554,7.10652399,2670.466797,22.50102615,5.250999928,105.62396240000001,103.6597519,65.4868927,82.6,1.214129772
7.43,2145360.701,3.0636700294790966,585225.492835,840553.837189,229551.471236,0.003419739291460645,105591.271045,0.128,0.733,0.0245,0.732,3205.829731,,,,7.414000034,100.3041077,,29.20948982,75.4,3.071266759
12.14,720718.0021,5.141915159966486,217000.780733,269557.573318,46545.87664040001,0.005274180160571906,53027.9497515,,0.9,0.0177,0.8240000000000001,23729.79478,,,,8.036000252000001,100.3246689,114.33605959999998,44.65515137,75.3,2.137612255
6.45,488737.4328,1.960588226651604,114778.385911,199392.496755,47511.82993740001,0.00221697689211352,24866.1608524,0.117,0.862,0.0201,0.7609999999999999,3783.702909,8.41139698,495.2510376,23.76896477,10.84399986,115.70014950000001,100.8624115,46.05366135,76.0,1.967665191
3.68,638293.2583,1.7325225489908227,143345.045548,144602.73992,85561.92439929997,0.000227314205215986,28895.622378,0.0677,0.593,0.0149,0.354,217.8009931,10.39399529,33.61574173,68.64519501,3.512000084,,,,53.0,0.414467356
3.63,18721.37896,0.6173569008186499,4536.68935072,5315.08648108,1819.672710711,0.003187151426490853,723.405125229,0.161,,,0.67,1527.60028,4.76252794,126.3174896,13.04202366,5.197999954,109.3786392,82.9704895,,72.2,1.958627611
5.07,354599.6276,0.6008250460694028,79920.90991,89032.63090910001,32027.09083019,0.010599276738298613,25057.5050511,0.126,0.7120000000000001,0.0,0.7440000000000001,3992.54245,6.45193529,350.74438480000015,29.90885735,3.559000015,107.4427567,67.73319244,43.11624908,78.0,1.397292098
0.14,84896.01317,1.7549722299917476,16735.4605349,21226.2275989,9784.439860600001,0.0005382929761889102,3735.57044686,0.131,,,0.513,1263.745586,5.09492636,67.074646,78.83247375,4.547999859,,,5.782959937999999,66.5,0.858274106
9.51,1011151.257,2.4066164384394075,277560.630677,319539.376748,71575.0705613,0.00191220247238432,56344.38797509999,0.0852,0.721,0.0237,0.6970000000000001,1077.648697,,,,13.69400024,97.58338928,91.73722839,36.40219116,71.0,1.60075135
1.0,57921.79582000001,0.9852839702691896,14006.322051700005,16081.553255200002,5632.80493449,0.0013570280467266331,2068.27064095,,,,0.546,615.1651127,5.55342913,106.24951170000001,1.81639683,0.967999995,112.80370330000001,48.31938171,,62.2,2.234363091
7.21,51007.28269,0.5107305373111907,13062.9116152,19501.091614,3314.7680528640003,0.013323887576814887,3601.41263831,,,0.01,0.757,..,,,,6.316999912000001,103.4364166,85.91175079,18.07117081,77.3,0.772128826
,31986.82778,0.3461318052617969,7684.85453575,8368.60169298,2048.26033704,6.721766627316653e-05,1400.97441943,0.102,,,0.619,1874.290284,8.78440094,247.30165099999996,51.88085938,2.372999907,124.13955690000002,61.06898117,,73.8,1.008723211
0.04,21234514.86,1.031716239297801,5096017.20755,6758627.35227,1061181.143498,0.0008544982469580124,1008861.16406,,0.7170000000000001,0.0348,0.546,1167.646538,2.72200847,34.69661713,66.52488708,1.8270000219999998,84.30747223,37.32049179,9.659850121,65.5,0.618723377
1.63,250549.3535,3.321652206750401,65928.2582746,54033.0122962,27284.30571439,0.0054535114263641144,13589.3391131,0.0994,0.7929999999999999,0.0164,0.5660000000000001,532.2723723,,,,6.114999771,92.45568085,61.04248810000001,18.39829063,60.8,2.408615951
,4327034.31,2.189947014824558,1278053.55881,1530057.45527,330525.6261968,0.012783893952804371,219470.89972,0.162,0.8,0.0112,0.877,19531.83589,8.88823891,2159.315918,15.908339499999999,7.6649999620000004,,,59.546588899999996,79.6,1.891552986
2.76,755879.4893,5.404084609700309,166678.729055,201579.782133,84279.6444869,0.002535371959207403,53016.9470398,0.177,0.56,0.0107,0.593,1416.435615,8.995925900000003,161.0005493,44.90908813,3.292000055,99.79480743,,,72.7,0.785885983
1.29,546904.975,4.4500190298702105,120748.905741,144001.60529500002,74620.7580909,0.0003377100332354897,23330.437139700003,0.0356,0.0376,,0.425,348.5534189,6.85840464,22.02857018,34.45084381,5.225999832,111.95072169999999,42.51174164,,56.6,1.071183615
6.66,3545308.758,0.2537188517934072,675803.7499899999,844493.430963,389135.488839,0.0007167991852885855,243304.207342,,0.6579999999999999,0.0253,0.621,1210.31974,,,,7.8000001910000005,113.2647476,61.92026901,16.15122986,71.5,0.882131425
6.9,316319.5136,14.062712119944985,103553.390708,76859.272815,30982.34215044,0.0036794111017379953,20430.1491563,,0.755,0.00864,0.73,2973.933333,4.42355728,161.9085999,31.95731354,7.235000134,102.9698029,,64.0191803,68.8,2.5210007830000003
0.37,1012137.352,0.26188002419531103,283093.585395,425826.136102,117785.6972389,0.0009153697694589224,69347.2062035,,0.508,0.0432,0.72,3520.154865,7.31149483,297.8348999,20.89077377,11.89999962,79.49862671,69.13018036,,78.9,1.116672165
7.22,52604.12567,0.5448477352023067,13479.0340129,20115.5487665,3355.936475918,0.014551980297924831,3723.81357531,0.0999,,0.00875,0.767,..,,,,6.370999812999999,104.15460970000001,85.45440674,22.65262985,77.8,0.784642775
4.51,343524.6184,0.3585306987113031,65717.52983,103249.920636,32004.01485464,0.0007676561087356402,21378.4922794,0.0724,0.627,0.0131,0.6729999999999999,952.7733658,7.13952398,89.58073425,57.77629089,16.56699944,102.9673691,72.53716278,15.90462971,75.2,0.905843808
13.1,63304.57112000001,3.5750646791895515,17834.718372,22637.8905668,3453.914470936,0.04916274308211378,4113.14016501,0.16399999999999998,,0.0075299999999999985,0.865,41446.33227,6.410923,3109.201416,13.6576767,1.804999948,100.12943270000001,97.23677063,10.21576977,78.3,1.785397968
2.46,292651.6199,2.8879885286474964,91084.8376978,63224.4965612,29162.94734749,0.0014655882220356074,10907.823989700002,,0.589,0.0193,0.48,1297.339932,8.57818985,117.1376953,18.79389,25.30200005,121.28925320000002,62.17588043,11.45209026,48.9,1.6826919230000001
1.24,5667632.696,1.5546258654606615,1063507.1851700002,1635161.16178,314101.551322,0.0001649445354835455,254309.356351,,0.498,,0.541,942.855518,2.43835998,36.11348343,76.70021820000002,0.7900000209999999,,,13.53415966,66.1,0.652866154
,1683696.117,1.3895573028896933,413029.526238,465450.065032,96934.8426362,7.456510837658299e-05,73382.9176243,,0.449,0.016,0.555,739.4836537,7.10386801,71.99204254,61.22215271,0.437999994,123.4480591,,,68.6,0.637804367
,162058.12,14.039071068172165,65456.3915211,40563.7921398,10236.03033138,0.053693073092836885,9813.31226715,0.117,0.8640000000000001,0.0169,0.8440000000000001,14639.84714,6.27224827,926.4541626,21.91824913,16.70700073,103.0321426,105.28926090000002,68.18450928,76.0,1.68544585
3.75,516484.0703,1.99853418273128,113863.182196,109708.314729,66018.0306199,0.00023630079051920283,22391.2154606,,0.742,0.005529999999999999,0.457,335.8800062,9.22752571,55.07883072,48.33509064,2.237999916,105.1211395,46.35525894,,61.8,0.883172883
7.56,446492.302,1.1386861423332717,99711.3049786,183966.899079,45765.2850549,0.003065850927250736,22829.7048737,,0.765,0.0353,0.6920000000000001,2546.947274,,,,,108.62806699999999,81.28038788,29.90125084,73.0,1.23349849
4.77,2698454.378,2.6878840600342984,660626.28096,658799.163209,402917.83281800005,0.0008949127068735776,131339.549839,,0.618,0.0115,0.54,1067.490257,3.95040631,60.85925674,64.3168335,3.53399992,113.27902979999999,57.51034927,16.28087044,60.5,1.007138764
9.88,3055874.633,1.7229937335055143,862312.395568,1113121.78832,380492.471156,0.015949433136576034,200541.092254,0.154,0.8290000000000001,0.0189,0.895,18604.75083,,,,6.872000217,100.65883640000001,,,79.3,2.078143832
0.08,64222.81656,1.932743892156312,13362.2716596,17178.5192765,8282.88336582,0.00034218476376746143,2969.29723734,0.105,,,,660.710106,,,,4.5809998510000005,92.94510651,33.5875206,1.3717499969999998,61.3,0.624191807
7.39,830291.0288,3.495621627759979,169245.982265,184596.083972,93752.54844560001,0.00023092877896662597,28984.515682700014,0.0701,0.539,0.0657,0.287,79.54502801,,,,1.856999993,47.49435043,,0.945879996,44.3,0.548443324
8.92,288501.1704,15.73216704630443,88369.6208416,65677.86085750001,29254.70294715,0.003883635507441789,17932.4902963,0.0858,0.762,0.00823,0.682,1012.312593,4.55693007,97.36168671,21.42464447,5.565000057000001,103.52076720000001,,48.44250870000001,65.5,2.6922869030000003
0.41,111746.7079,2.278689199514868,27391.8684745,31626.994535400005,14631.163856819998,0.000397608359294301,5805.27684997,,,,0.45899999999999996,1199.364357,3.299927,72.22033691,22.94796562,10.70400047,69.41964722,43.86172867,,64.8,0.843667728
17.6,10768.44037,0.7879129336406459,2950.2647853,3297.87608965,548.01575442,0.00039191363569541783,578.2995783069999,,,0.0131,0.8009999999999999,12286.87204,4.58823824,665.4511107999998,28.88862991,,104.37310790000001,81.44068909,14.38099003,73.5,1.152984629
10.97,3726995.723,2.260745283262612,1024645.2006,832033.886855,458364.77286499995,0.0003138338409836016,135342.15198199998,0.102,0.688,0.0201,0.447,226.4027383,11.79276943,44.78743744,38.43846893,2.1930000780000003,121.5871811,,3.574219942,54.9,0.599181524
1.38,11614694.88,0.2429463747975739,3001927.05221,3083010.02608,1476225.984556,0.0014060185478423127,681004.593204,,0.383,0.0206,0.8,10203.38988,4.28469229,466.79479979999996,16.46614456,10.83899975,100.94764709999998,102.74053190000001,,78.6,0.713930666
5.5,2304617.231,2.7856131657823244,527587.670479,524297.794096,319695.312881,0.0007343987417037514,104980.069977,0.0557,0.6,0.0131,0.489,861.2365456,3.82387352,52.45386124,74.24388885,3.2960000039999997,104.3504791,36.66806029999999,7.8831100460000005,56.3,0.829395003
0.24,3701312.725,0.4302678375954197,787085.928369,1199466.63362,349072.117644,0.000541891862392761,185081.73275,,0.515,0.0251,0.593,1357.326851,,,,26.22999954,96.787323,57.70077896,10.98828983,72.7,0.931125744
3.51,1188263.886,3.605254287120144,235010.122865,391966.891614,224916.8043356,0.00023010323212473136,71533.4591484,0.0732,0.654,,0.456,375.3565368,5.5010376,28.71922302,43.06276703,15.5710001,,,,60.2,0.76154208
1.89,605593.8071,2.225104911821362,147510.846936,132878.588245,70733.1999046,0.0003793915862723776,23274.7213137,,0.612,0.0227,0.363,428.7903579,3.63681531,20.03986931,58.1243515,3.928999901,87.67289734,17.62453079,3.137079954,48.8,0.7012733990000001
,5753063.584,2.2509834040244474,1214220.22641,1459103.3373200004,715133.9898560002,0.0005224085045760847,239655.320564,,0.614,0.00927,0.501,647.0065904,5.01779366,42.28381729,24.69026947,3.1930000780000003,94.17553711,,3.9655299189999997,62.8,0.59508942
,885883.4457,3.2763641160099666,197557.221746,214074.612109,91574.5281117,0.003353401627784197,57791.9192152,0.048,0.28800000000000003,0.0243,0.667,435.5178299,2.73488688,23.80161095,68.867836,9.25,96.21324158,,,67.2,0.504647631
,1700962.74,6.563663470222503,523786.024318,391671.153113,156995.24247390006,0.004776195575130821,101618.414077,0.0875,0.354,0.00998,0.713,742.0158369,3.61480379,59.46535873,45.89502335,9.329999924,101.63237,,,65.5,3.6222870019999998
4.9,85253.6193,1.5228471614448142,23540.1100568,27126.9772506,7499.6452191,0.0006148043615247699,4796.61509167,0.116,0.154,0.0527,0.779,8282.789913,,,,1.3839999440000001,107.67883300000001,104.21431729999999,17.60573959,71.2,1.667086894
1.91,3029716.255,2.164331005326534,694757.942816,725662.895565,411013.797758,0.0008609185721270385,152379.083261,,0.7759999999999999,0.00804,0.57,895.2829633,4.18723392,91.01084137,40.59924316,5.9369997979999996,106.68791200000001,56.44244003,11.94182968,63.0,0.8290395290000001
1.74,17856.29396,0.6592244436757969,4262.6882829000015,4957.43960026,1762.8494903280002,0.0028540240652659265,674.162057823,0.16899999999999998,,,0.628,..,,,,3.9869999889999996,98.51715851,77.91615295,9.092579842000001,71.5,2.463612616
1.01,23306.54389,1.5068746724974371,5653.86593431,6527.82177542,2268.4326289580004,0.002429314330689353,838.838171323,0.14800000000000002,,,0.5770000000000001,1580.446892,3.04861021,73.1243515,9.4282608,4.355999947,112.6109238,,,63.6,2.189595511
2.69,773303.6953,5.401297063229028,172374.207719,207738.513691,86131.77806980001,0.002578635760935336,54723.85065469999,,0.541,0.0107,0.598,1547.788507,8.72536373,166.16116330000003,46.26252747,4.118999958,100.65895079999999,65.83473969,19.51005936,72.8,0.774712785
0.18,1041533.912,1.790844731689002,202532.181628,203205.400201,120754.3067921,0.00024364428465819808,40007.6617973,0.0642,0.545,0.0153,0.335,390.6500683,,,,4.500999928,58.21963882,,,54.4,0.401306266
0.88,450954.5999,4.9016179064356935,89575.6879038,107105.164153,55661.87125710001,0.0002823159028634648,17236.6074602,0.0369,0.359,0.327,,283.2063092,,,,5.43900013,80.25583649,34.55467987,1.956069946,53.3,0.890454251
,249456.3169,4.329889500449048,74928.807983,73662.9541472,16076.091787820002,0.0022598248161355148,15705.2125972,0.134,0.722,0.0154,0.868,13751.82119,7.82322741,1541.664307,12.27804375,5.9499998089999995,101.8475189,96.97823334,82.57848358,78.0,3.037781083
0.01,4331689.313,0.710046895961959,852849.115795,1197539.49074,383103.043373,9.612094206765256e-05,165581.550552,,0.608,0.0108,0.485,519.4232608,8.80596447,55.03462982,72.04786682,11.5340004,104.4984283,53.57513046,,61.3,0.678036929
